full_text,label,tweet_tokens,tweet_tokens_wsw,tweet_tokens_stemmed
jadi pengingat agar kita rajin bayar pajak ada kebahagiaan seorang cucu yang dipertaruhkan,1,"['jadi', 'pengingat', 'agar', 'kita', 'rajin', 'bayar', 'pajak', 'ada', 'kebahagiaan', 'seorang', 'cucu', 'yang', 'dipertaruhkan']","['pengingat', 'rajin', 'bayar', 'pajak', 'kebahagiaan', 'cucu', 'dipertaruhkan']","['ingat', 'rajin', 'bayar', 'pajak', 'bahagia', 'cucu', 'taruh']"
 lo udah kontribusi apa buat negara  gue bayar pajak tiap hari buat negara untuk kasih makan penguasa,0,"['lo', 'udah', 'kontribusi', 'apa', 'buat', 'negara', 'gue', 'bayar', 'pajak', 'tiap', 'hari', 'buat', 'negara', 'untuk', 'kasih', 'makan', 'penguasa']","['lo', 'udah', 'kontribusi', 'negara', 'gue', 'bayar', 'pajak', 'negara', 'kasih', 'makan', 'penguasa']","['lo', 'udah', 'kontribusi', 'negara', 'gue', 'bayar', 'pajak', 'negara', 'kasih', 'makan', 'kuasa']"
bbm naik listrik naik sembako naik tol naik pajak naik dollar naik rupiah hancuur pertanda apa ini,0,"['bbm', 'naik', 'listrik', 'naik', 'sembako', 'naik', 'tol', 'naik', 'pajak', 'naik', 'dollar', 'naik', 'rupiah', 'hancuur', 'pertanda', 'apa', 'ini']","['bbm', 'listrik', 'sembako', 'tol', 'pajak', 'dollar', 'rupiah', 'hancuur', 'pertanda']","['bbm', 'listrik', 'sembako', 'tol', 'pajak', 'dollar', 'rupiah', 'hancuur', 'tanda']"
kantor  baru potongan pajak thr bulan ini dan gua hampir pingsan liat slip gajii astagfirullahhhh negara dzoliiiimmm gak ikhlaaasssssss semoga pemptong pajak dipanggang di akhiraaattt,0,"['kantor', 'baru', 'potongan', 'pajak', 'thr', 'bulan', 'ini', 'dan', 'gua', 'hampir', 'pingsan', 'liat', 'slip', 'gajii', 'astagfirullahhhh', 'negara', 'dzoliiiimmm', 'gak', 'ikhlaaasssssss', 'semoga', 'pemptong', 'pajak', 'dipanggang', 'di', 'akhiraaattt']","['kantor', 'potongan', 'pajak', 'thr', 'gua', 'pingsan', 'liat', 'slip', 'gajii', 'astagfirullahhhh', 'negara', 'dzoliiiimmm', 'ikhlaaasssssss', 'semoga', 'pemptong', 'pajak', 'dipanggang', 'akhiraaattt']","['kantor', 'potong', 'pajak', 'thr', 'gua', 'pingsan', 'liat', 'slip', 'gaji', 'astagfirullahhhh', 'negara', 'dzoliiiimmm', 'ikhlaaasssssss', 'moga', 'pemptong', 'pajak', 'panggang', 'akhiraaattt']"
hukum atas pencurian arca serta misterinya meninggalnya pak lambang oh ya sama penunggakan pajak di swiss,0,"['hukum', 'atas', 'pencurian', 'arca', 'serta', 'misterinya', 'meninggalnya', 'pak', 'lambang', 'oh', 'ya', 'sama', 'penunggakan', 'pajak', 'di', 'swiss']","['hukum', 'pencurian', 'arca', 'misterinya', 'meninggalnya', 'lambang', 'oh', 'penunggakan', 'pajak', 'swiss']","['hukum', 'curi', 'arca', 'misteri', 'tinggal', 'lambang', 'oh', 'tunggak', 'pajak', 'swiss']"
kepala bp mi benny rhamdany sudah mengajukan usulan peningkatan nominal benas pajak barang pmi bp mi,1,"['kepala', 'bp', 'mi', 'benny', 'rhamdany', 'sudah', 'mengajukan', 'usulan', 'peningkatan', 'nominal', 'benas', 'pajak', 'barang', 'pmi', 'bp', 'mi']","['kepala', 'bp', 'mi', 'benny', 'rhamdany', 'mengajukan', 'usulan', 'peningkatan', 'nominal', 'benas', 'pajak', 'barang', 'pmi', 'bp', 'mi']","['kepala', 'bp', 'mi', 'benny', 'rhamdany', 'aju', 'usul', 'tingkat', 'nominal', 'benas', 'pajak', 'barang', 'pmi', 'bp', 'mi']"
yang nggak pernah gw pahami adalah konsep bayar pajak masuk untuk barang hadiah juta dari juta berarti bayar pajak masuknya persen lebih padahal buat dapet barang itu kita nggak belanja nggak mengeluarkan uang nggak bertransaksi dengan mata uang luar mana pun,0,"['yang', 'nggak', 'pernah', 'gw', 'pahami', 'adalah', 'konsep', 'bayar', 'pajak', 'masuk', 'untuk', 'barang', 'hadiah', 'juta', 'dari', 'juta', 'berarti', 'bayar', 'pajak', 'masuknya', 'persen', 'lebih', 'padahal', 'buat', 'dapet', 'barang', 'itu', 'kita', 'nggak', 'belanja', 'nggak', 'mengeluarkan', 'uang', 'nggak', 'bertransaksi', 'dengan', 'mata', 'uang', 'luar', 'mana', 'pun']","['nggak', 'gw', 'pahami', 'konsep', 'bayar', 'pajak', 'masuk', 'barang', 'hadiah', 'juta', 'juta', 'bayar', 'pajak', 'masuknya', 'persen', 'dapet', 'barang', 'nggak', 'belanja', 'nggak', 'mengeluarkan', 'uang', 'nggak', 'bertransaksi', 'mata', 'uang']","['nggak', 'gw', 'paham', 'konsep', 'bayar', 'pajak', 'masuk', 'barang', 'hadiah', 'juta', 'juta', 'bayar', 'pajak', 'masuk', 'persen', 'dapet', 'barang', 'nggak', 'belanja', 'nggak', 'keluar', 'uang', 'nggak', 'transaksi', 'mata', 'uang']"
bisa ga usah bayar pajak dulu aku ga punya uang,0,"['bisa', 'ga', 'usah', 'bayar', 'pajak', 'dulu', 'aku', 'ga', 'punya', 'uang']","['bayar', 'pajak', 'uang']","['bayar', 'pajak', 'uang']"
lapor spt halo kp kp manna telah melaksanakan kegiatan bertajuk kampanye lapor spt di wilayah taman merdeka manna sabtu kegiatan ini bertujuan untuk mengingatkan wajib pajak atas kewajiban pelaporan spt tahunan,1,"['lapor', 'spt', 'halo', 'kp', 'kp', 'manna', 'telah', 'melaksanakan', 'kegiatan', 'bertajuk', 'kampanye', 'lapor', 'spt', 'di', 'wilayah', 'taman', 'merdeka', 'manna', 'sabtu', 'kegiatan', 'ini', 'bertujuan', 'untuk', 'mengingatkan', 'wajib', 'pajak', 'atas', 'kewajiban', 'pelaporan', 'spt', 'tahunan']","['lapor', 'spt', 'halo', 'kp', 'kp', 'manna', 'melaksanakan', 'kegiatan', 'bertajuk', 'kampanye', 'lapor', 'spt', 'wilayah', 'taman', 'merdeka', 'manna', 'sabtu', 'kegiatan', 'bertujuan', 'wajib', 'pajak', 'kewajiban', 'pelaporan', 'spt', 'tahunan']","['lapor', 'spt', 'halo', 'kp', 'kp', 'manna', 'laksana', 'giat', 'tajuk', 'kampanye', 'lapor', 'spt', 'wilayah', 'taman', 'merdeka', 'manna', 'sabtu', 'giat', 'tuju', 'wajib', 'pajak', 'wajib', 'lapor', 'spt', 'tahun']"
open joki sertifikasi pajak brevet    cita ctp ctt dll bisa langsung wa dm ga pernah buka,1,"['open', 'joki', 'sertifikasi', 'pajak', 'brevet', 'cita', 'ctp', 'ctt', 'dll', 'bisa', 'langsung', 'wa', 'dm', 'ga', 'pernah', 'buka']","['open', 'joki', 'sertifikasi', 'pajak', 'brevet', 'cita', 'ctp', 'ctt', 'dll', 'langsung', 'wa', 'dm', 'buka']","['open', 'joki', 'sertifikasi', 'pajak', 'brevet', 'cita', 'ctp', 'ctt', 'dll', 'langsung', 'wa', 'dm', 'buka']"
burung burung apa yg menarik pajak burung beo cukai,0,"['burung', 'burung', 'apa', 'yg', 'menarik', 'pajak', 'burung', 'beo', 'cukai']","['burung', 'burung', 'menarik', 'pajak', 'burung', 'beo', 'cukai']","['burung', 'burung', 'tarik', 'pajak', 'burung', 'beo', 'cukai']"
sebagai tukang ojek yang mendukung amin dengan slogan perubahannya dengan ini siap dengan perubahan semua jenis pajak dinaikkan semua harga bahan pokok dinaikkan subsidi dihilangkan biaya tranportasi pendidikan dan kesehatan dinaikkan saya tidak akan mengeluh,1,"['sebagai', 'tukang', 'ojek', 'yang', 'mendukung', 'amin', 'dengan', 'slogan', 'perubahannya', 'dengan', 'ini', 'siap', 'dengan', 'perubahan', 'semua', 'jenis', 'pajak', 'dinaikkan', 'semua', 'harga', 'bahan', 'pokok', 'dinaikkan', 'subsidi', 'dihilangkan', 'biaya', 'tranportasi', 'pendidikan', 'dan', 'kesehatan', 'dinaikkan', 'saya', 'tidak', 'akan', 'mengeluh']","['tukang', 'ojek', 'mendukung', 'amin', 'slogan', 'perubahannya', 'perubahan', 'jenis', 'pajak', 'dinaikkan', 'harga', 'bahan', 'pokok', 'dinaikkan', 'subsidi', 'dihilangkan', 'biaya', 'tranportasi', 'pendidikan', 'kesehatan', 'dinaikkan', 'mengeluh']","['tukang', 'ojek', 'dukung', 'amin', 'slogan', 'ubah', 'ubah', 'jenis', 'pajak', 'naik', 'harga', 'bahan', 'pokok', 'naik', 'subsidi', 'hilang', 'biaya', 'tranportasi', 'didik', 'sehat', 'naik', 'keluh']"
negara mau di kasih uang pajak kok ra gelem polri permudah yg taat bayar pajak kendaraan dong kita juga pengen jadi warga negara indonesia yang baik,1,"['negara', 'mau', 'di', 'kasih', 'uang', 'pajak', 'kok', 'ra', 'gelem', 'polri', 'permudah', 'yg', 'taat', 'bayar', 'pajak', 'kendaraan', 'dong', 'kita', 'juga', 'pengen', 'jadi', 'warga', 'negara', 'indonesia', 'yang', 'baik']","['negara', 'kasih', 'uang', 'pajak', 'ra', 'gelem', 'polri', 'permudah', 'taat', 'bayar', 'pajak', 'kendaraan', 'pengen', 'warga', 'negara', 'indonesia']","['negara', 'kasih', 'uang', 'pajak', 'ra', 'gelem', 'polri', 'mudah', 'taat', 'bayar', 'pajak', 'kendara', 'ken', 'warga', 'negara', 'indonesia']"
gak ikhlas poll madt bayar pajak buat penerima kipk hedon sana main tenis traveling yang sini masih mainin cupank,0,"['gak', 'ikhlas', 'poll', 'madt', 'bayar', 'pajak', 'buat', 'penerima', 'kipk', 'hedon', 'sana', 'main', 'tenis', 'traveling', 'yang', 'sini', 'masih', 'mainin', 'cupank']","['ikhlas', 'poll', 'madt', 'bayar', 'pajak', 'penerima', 'kipk', 'hedon', 'main', 'tenis', 'traveling', 'mainin', 'cupank']","['ikhlas', 'poll', 'madt', 'bayar', 'pajak', 'terima', 'kipk', 'hedon', 'main', 'tenis', 'traveling', 'mainin', 'cupank']"
kalau dapat bantuan berupa alat dari luar negeri ternyata kena pajak juga toh dapat bantuan alat untuk slb dari korea ditagih ratusan juta oleh bea cukai,0,"['kalau', 'dapat', 'bantuan', 'berupa', 'alat', 'dari', 'luar', 'negeri', 'ternyata', 'kena', 'pajak', 'juga', 'toh', 'dapat', 'bantuan', 'alat', 'untuk', 'slb', 'dari', 'korea', 'ditagih', 'ratusan', 'juta', 'oleh', 'bea', 'cukai']","['bantuan', 'alat', 'negeri', 'kena', 'pajak', 'bantuan', 'alat', 'slb', 'korea', 'ditagih', 'ratusan', 'juta', 'bea', 'cukai']","['bantu', 'alat', 'negeri', 'kena', 'pajak', 'bantu', 'alat', 'slb', 'korea', 'tagih', 'ratus', 'juta', 'bea', 'cukai']"
gpp pajak gue yang biayai hidup dan pendidikan mereka,0,"['gpp', 'pajak', 'gue', 'yang', 'biayai', 'hidup', 'dan', 'pendidikan', 'mereka']","['gpp', 'pajak', 'gue', 'biayai', 'hidup', 'pendidikan']","['gpp', 'pajak', 'gue', 'biaya', 'hidup', 'didik']"
nambahin waktu transfer dana penelitian dari ugm ke unhas kami kena potongan pajak yang lumayan besar lupa pastinya berapa pas ditanya masa iya dana penelitian dipotong pajak jawabannya cuma memang peraturannya begitu gimana mau maju coba,0,"['nambahin', 'waktu', 'transfer', 'dana', 'penelitian', 'dari', 'ugm', 'ke', 'unhas', 'kami', 'kena', 'potongan', 'pajak', 'yang', 'lumayan', 'besar', 'lupa', 'pastinya', 'berapa', 'pas', 'ditanya', 'masa', 'iya', 'dana', 'penelitian', 'dipotong', 'pajak', 'jawabannya', 'cuma', 'memang', 'peraturannya', 'begitu', 'gimana', 'mau', 'maju', 'coba']","['nambahin', 'transfer', 'dana', 'penelitian', 'ugm', 'unhas', 'kena', 'potongan', 'pajak', 'lumayan', 'lupa', 'pastinya', 'pas', 'iya', 'dana', 'penelitian', 'dipotong', 'pajak', 'jawabannya', 'peraturannya', 'gimana', 'maju', 'coba']","['nambahin', 'transfer', 'dana', 'teliti', 'ugm', 'unhas', 'kena', 'potong', 'pajak', 'lumayan', 'lupa', 'pasti', 'pas', 'iya', 'dana', 'teliti', 'potong', 'pajak', 'jawab', 'atur', 'gimana', 'maju', 'coba']"
ditjen pajak kemenkeu teken kerja sama dengan pusat polisi militer puspom tni untuk meningkatkan kepatuhan pajak,1,"['ditjen', 'pajak', 'kemenkeu', 'teken', 'kerja', 'sama', 'dengan', 'pusat', 'polisi', 'militer', 'puspom', 'tni', 'untuk', 'meningkatkan', 'kepatuhan', 'pajak']","['ditjen', 'pajak', 'kemenkeu', 'teken', 'kerja', 'pusat', 'polisi', 'militer', 'puspom', 'tni', 'meningkatkan', 'kepatuhan', 'pajak']","['ditjen', 'pajak', 'kemenkeu', 'teken', 'kerja', 'pusat', 'polisi', 'militer', 'puspom', 'tni', 'tingkat', 'patuh', 'pajak']"
makanya jgn suka gegayaan touring pake moge bodong sdh ga berkah pake jalan yg dbiayai uang rakyat tp ga mau byr pajak moge,0,"['makanya', 'jgn', 'suka', 'gegayaan', 'touring', 'pake', 'moge', 'bodong', 'sdh', 'ga', 'berkah', 'pake', 'jalan', 'yg', 'dbiayai', 'uang', 'rakyat', 'tp', 'ga', 'mau', 'byr', 'pajak', 'moge']","['suka', 'gegayaan', 'touring', 'pake', 'moge', 'bodong', 'berkah', 'pake', 'jalan', 'dbiayai', 'uang', 'rakyat', 'tp', 'byr', 'pajak', 'moge']","['suka', 'gegayaan', 'touring', 'pake', 'moge', 'bodong', 'berkah', 'pake', 'jalan', 'dbiayai', 'uang', 'rakyat', 'tp', 'byr', 'pajak', 'moge']"
masih pake jalan dari hasil pajak kah satu orang nih dikasi akal kok yh ngk dipake yah pindah ke gunung aja pak jauh dari yang kalian haram haram,0,"['masih', 'pake', 'jalan', 'dari', 'hasil', 'pajak', 'kah', 'satu', 'orang', 'nih', 'dikasi', 'akal', 'kok', 'yh', 'ngk', 'dipake', 'yah', 'pindah', 'ke', 'gunung', 'aja', 'pak', 'jauh', 'dari', 'yang', 'kalian', 'haram', 'haram']","['pake', 'jalan', 'hasil', 'pajak', 'kah', 'orang', 'dikasi', 'akal', 'yh', 'ngk', 'dipake', 'pindah', 'gunung', 'haram', 'haram']","['pake', 'jalan', 'hasil', 'pajak', 'kah', 'orang', 'kasi', 'akal', 'yh', 'ngk', 'dipake', 'pindah', 'gunung', 'haram', 'haram']"
harga asli innova sebelum pajak berapa min,1,"['harga', 'asli', 'innova', 'sebelum', 'pajak', 'berapa', 'min']","['harga', 'asli', 'innova', 'pajak', 'min']","['harga', 'asli', 'innova', 'pajak', 'min']"
setahu saya masih banyak bisnis pejabat dan oligar yg minta korting pajaknya di kemenkeu hasilnya akumulasi penggelapan pajak dan pencucian uang sd hasilkan korupsi  di kemenkeu masih percaya kah pda lembaga korup,0,"['setahu', 'saya', 'masih', 'banyak', 'bisnis', 'pejabat', 'dan', 'oligar', 'yg', 'minta', 'korting', 'pajaknya', 'di', 'kemenkeu', 'hasilnya', 'akumulasi', 'penggelapan', 'pajak', 'dan', 'pencucian', 'uang', 'sd', 'hasilkan', 'korupsi', 'di', 'kemenkeu', 'masih', 'percaya', 'kah', 'pda', 'lembaga', 'korup']","['setahu', 'bisnis', 'pejabat', 'oligar', 'korting', 'pajaknya', 'kemenkeu', 'hasilnya', 'akumulasi', 'penggelapan', 'pajak', 'pencucian', 'uang', 'sd', 'hasilkan', 'korupsi', 'kemenkeu', 'percaya', 'kah', 'pda', 'lembaga', 'korup']","['tahu', 'bisnis', 'jabat', 'oligar', 'korting', 'pajak', 'kemenkeu', 'hasil', 'akumulasi', 'gelap', 'pajak', 'cuci', 'uang', 'sd', 'hasil', 'korupsi', 'kemenkeu', 'percaya', 'kah', 'pda', 'lembaga', 'korup']"
wuahahahahahaha wong kene dikon ko jerman yo jelas siap wong jerman siap ra ko wong kene pajak mbayar tp ngene ae,0,"['wuahahahahahaha', 'wong', 'kene', 'dikon', 'ko', 'jerman', 'yo', 'jelas', 'siap', 'wong', 'jerman', 'siap', 'ra', 'ko', 'wong', 'kene', 'pajak', 'mbayar', 'tp', 'ngene', 'ae']","['wuahahahahahaha', 'kene', 'dikon', 'ko', 'jerman', 'yo', 'jerman', 'ra', 'ko', 'kene', 'pajak', 'mbayar', 'tp', 'ngene', 'ae']","['wuahahahahahaha', 'kene', 'dikon', 'ko', 'jerman', 'yo', 'jerman', 'ra', 'ko', 'kene', 'pajak', 'mbayar', 'tp', 'ngene', 'ae']"
apresiasi untuk usulan tambahan nominal bebas pajak barang pmi telah diusulkan oleh bp mi ke presiden joko widodo tetap beri yang terbaik bagi pekerja migran indonesia ri bp mi,1,"['apresiasi', 'untuk', 'usulan', 'tambahan', 'nominal', 'bebas', 'pajak', 'barang', 'pmi', 'telah', 'diusulkan', 'oleh', 'bp', 'mi', 'ke', 'presiden', 'joko', 'widodo', 'tetap', 'beri', 'yang', 'terbaik', 'bagi', 'pekerja', 'migran', 'indonesia', 'ri', 'bp', 'mi']","['apresiasi', 'usulan', 'tambahan', 'nominal', 'bebas', 'pajak', 'barang', 'pmi', 'diusulkan', 'bp', 'mi', 'presiden', 'joko', 'widodo', 'terbaik', 'pekerja', 'migran', 'indonesia', 'ri', 'bp', 'mi']","['apresiasi', 'usul', 'tambah', 'nominal', 'bebas', 'pajak', 'barang', 'pmi', 'usul', 'bp', 'mi', 'presiden', 'joko', 'widodo', 'baik', 'kerja', 'migran', 'indonesia', 'ri', 'bp', 'mi']"
tv swasta beli hak siar itu pakek duit kalo mereka mengharap untung dari pembelian itu sangat wajar publik mestinya marah sama tvri tv negara yg dibiayai pajak warga tv negara tapi untuk event besar olahraga begini malah gak berguna bubarin aja,0,"['tv', 'swasta', 'beli', 'hak', 'siar', 'itu', 'pakek', 'duit', 'kalo', 'mereka', 'mengharap', 'untung', 'dari', 'pembelian', 'itu', 'sangat', 'wajar', 'publik', 'mestinya', 'marah', 'sama', 'tvri', 'tv', 'negara', 'yg', 'dibiayai', 'pajak', 'warga', 'tv', 'negara', 'tapi', 'untuk', 'event', 'besar', 'olahraga', 'begini', 'malah', 'gak', 'berguna', 'bubarin', 'aja']","['tv', 'swasta', 'beli', 'hak', 'siar', 'pakek', 'duit', 'mengharap', 'untung', 'pembelian', 'wajar', 'publik', 'mestinya', 'marah', 'tvri', 'tv', 'negara', 'dibiayai', 'pajak', 'warga', 'tv', 'negara', 'event', 'olahraga', 'berguna', 'bubarin']","['tv', 'swasta', 'beli', 'hak', 'siar', 'pakek', 'duit', 'harap', 'untung', 'beli', 'wajar', 'publik', 'mesti', 'marah', 'tvri', 'tv', 'negara', 'biaya', 'pajak', 'warga', 'tv', 'negara', 'event', 'olahraga', 'guna', 'bubarin']"
kemenkeu gelar jumpa pers terkait heboh beli sepatu rp juta pajak rp juta,0,"['kemenkeu', 'gelar', 'jumpa', 'pers', 'terkait', 'heboh', 'beli', 'sepatu', 'rp', 'juta', 'pajak', 'rp', 'juta']","['kemenkeu', 'gelar', 'jumpa', 'pers', 'terkait', 'heboh', 'beli', 'sepatu', 'rp', 'juta', 'pajak', 'rp', 'juta']","['kemenkeu', 'gelar', 'jumpa', 'pers', 'kait', 'heboh', 'beli', 'sepatu', 'rp', 'juta', 'pajak', 'rp', 'juta']"
im sorry but bumn rugi terus pajak orang kaya tak berhasil dipungut penerimaan cukai terbatas dan ragu nambah komoditas kena cukai kecolongan bea masuk bulk importer tolong ditambahi apa lagi solusinya tidak terdapat di nambahin pajak dan bea masuk warga biasa,0,"['im', 'sorry', 'but', 'bumn', 'rugi', 'terus', 'pajak', 'orang', 'kaya', 'tak', 'berhasil', 'dipungut', 'penerimaan', 'cukai', 'terbatas', 'dan', 'ragu', 'nambah', 'komoditas', 'kena', 'cukai', 'kecolongan', 'bea', 'masuk', 'bulk', 'importer', 'tolong', 'ditambahi', 'apa', 'lagi', 'solusinya', 'tidak', 'terdapat', 'di', 'nambahin', 'pajak', 'dan', 'bea', 'masuk', 'warga', 'biasa']","['im', 'sorry', 'but', 'bumn', 'rugi', 'pajak', 'orang', 'kaya', 'berhasil', 'dipungut', 'penerimaan', 'cukai', 'terbatas', 'ragu', 'nambah', 'komoditas', 'kena', 'cukai', 'kecolongan', 'bea', 'masuk', 'bulk', 'importer', 'tolong', 'ditambahi', 'solusinya', 'nambahin', 'pajak', 'bea', 'masuk', 'warga']","['im', 'sorry', 'but', 'bumn', 'rugi', 'pajak', 'orang', 'kaya', 'hasil', 'pungut', 'terima', 'cukai', 'batas', 'ragu', 'nambah', 'komoditas', 'kena', 'cukai', 'colong', 'bea', 'masuk', 'bulk', 'importer', 'tolong', 'tambah', 'solusi', 'nambahin', 'pajak', 'bea', 'masuk', 'warga']"
contoh kongkrit aturan yg bikin warga males bayar pajak ribet dan gak jelas,0,"['contoh', 'kongkrit', 'aturan', 'yg', 'bikin', 'warga', 'males', 'bayar', 'pajak', 'ribet', 'dan', 'gak', 'jelas']","['contoh', 'kongkrit', 'aturan', 'warga', 'males', 'bayar', 'pajak', 'ribet']","['contoh', 'kongkrit', 'atur', 'warga', 'males', 'bayar', 'pajak', 'ribet']"
udahnya digaji pake pajak terus masih minta masukan lo digaji buat ngapain donk,0,"['udahnya', 'digaji', 'pake', 'pajak', 'terus', 'masih', 'minta', 'masukan', 'lo', 'digaji', 'buat', 'ngapain', 'donk']","['udahnya', 'digaji', 'pake', 'pajak', 'masukan', 'lo', 'digaji', 'ngapain', 'donk']","['udahnya', 'gaji', 'pake', 'pajak', 'masuk', 'lo', 'gaji', 'ngapain', 'donk']"
tertahan tapi memang mental priyayi selalu melingkupi oknum yg merasa di bayar negara lupa klo negara dibiayai pajak rakyat lupa bagaimana kelabakan saat tagar bayar pajak merangkak naik krn ulah priyayi rakyat punya kekuatan jika bersatu,0,"['tertahan', 'tapi', 'memang', 'mental', 'priyayi', 'selalu', 'melingkupi', 'oknum', 'yg', 'merasa', 'di', 'bayar', 'negara', 'lupa', 'klo', 'negara', 'dibiayai', 'pajak', 'rakyat', 'lupa', 'bagaimana', 'kelabakan', 'saat', 'tagar', 'bayar', 'pajak', 'merangkak', 'naik', 'krn', 'ulah', 'priyayi', 'rakyat', 'punya', 'kekuatan', 'jika', 'bersatu']","['tertahan', 'mental', 'priyayi', 'melingkupi', 'oknum', 'bayar', 'negara', 'lupa', 'negara', 'dibiayai', 'pajak', 'rakyat', 'lupa', 'kelabakan', 'tagar', 'bayar', 'pajak', 'merangkak', 'ulah', 'priyayi', 'rakyat', 'kekuatan', 'bersatu']","['tahan', 'mental', 'priyayi', 'lingkup', 'oknum', 'bayar', 'negara', 'lupa', 'negara', 'biaya', 'pajak', 'rakyat', 'lupa', 'laba', 'tagar', 'bayar', 'pajak', 'rangkak', 'ulah', 'priyayi', 'rakyat', 'kuat', 'satu']"
bp mi peraturan untuk pekerja migran indonesia atau barang pekerja migran diberikan relaksasi pajak dolar as dalam tahun bisa dibagi dalam  selain itu kelebihan pengiriman tidak dimusnahkan tapi akan masuk kategori umum,1,"['bp', 'mi', 'peraturan', 'untuk', 'pekerja', 'migran', 'indonesia', 'atau', 'barang', 'pekerja', 'migran', 'diberikan', 'relaksasi', 'pajak', 'dolar', 'as', 'dalam', 'tahun', 'bisa', 'dibagi', 'dalam', 'selain', 'itu', 'kelebihan', 'pengiriman', 'tidak', 'dimusnahkan', 'tapi', 'akan', 'masuk', 'kategori', 'umum']","['bp', 'mi', 'peraturan', 'pekerja', 'migran', 'indonesia', 'barang', 'pekerja', 'migran', 'relaksasi', 'pajak', 'dolar', 'as', 'dibagi', 'kelebihan', 'pengiriman', 'dimusnahkan', 'masuk', 'kategori']","['bp', 'mi', 'atur', 'kerja', 'migran', 'indonesia', 'barang', 'kerja', 'migran', 'relaksasi', 'pajak', 'dolar', 'as', 'bagi', 'lebih', 'kirim', 'musnah', 'masuk', 'kategori']"
harley yang alami kecelakaan di probolinggo bodong turut berduka atas musibah yang terjadi sebuah pelajaran bagi kita yang masih sehat wal afiat segar bugar agar segera memenuhi kewajiban bayar pajak supaya nggak dibuat malu oleh berita begini,0,"['harley', 'yang', 'alami', 'kecelakaan', 'di', 'probolinggo', 'bodong', 'turut', 'berduka', 'atas', 'musibah', 'yang', 'terjadi', 'sebuah', 'pelajaran', 'bagi', 'kita', 'yang', 'masih', 'sehat', 'wal', 'afiat', 'segar', 'bugar', 'agar', 'segera', 'memenuhi', 'kewajiban', 'bayar', 'pajak', 'supaya', 'nggak', 'dibuat', 'malu', 'oleh', 'berita', 'begini']","['harley', 'alami', 'kecelakaan', 'probolinggo', 'bodong', 'berduka', 'musibah', 'pelajaran', 'sehat', 'wal', 'afiat', 'segar', 'bugar', 'memenuhi', 'kewajiban', 'bayar', 'pajak', 'nggak', 'malu', 'berita']","['harley', 'alami', 'celaka', 'probolinggo', 'bodong', 'duka', 'musibah', 'ajar', 'sehat', 'wal', 'afiat', 'segar', 'bugar', 'penuh', 'wajib', 'bayar', 'pajak', 'nggak', 'malu', 'berita']"
semangat terus semoga lancar dan terealisasi,1,"['semangat', 'terus', 'semoga', 'lancar', 'dan', 'terealisasi']","['semangat', 'semoga', 'lancar', 'terealisasi']","['semangat', 'moga', 'lancar', 'realisasi']"
